ts,frame_ms,backend,camera_read,pose_infer,draw_camera,draw_pose,draw_rocks,collide,draw_fx,sfx,draw_osd
1759018657.000764,78.972,arcade,0.823,62.502,3.442,0.276,0.500,0.000,3.255,0.000,0.436
1759018657.078906,78.262,arcade,0.921,61.020,3.956,0.720,0.384,0.000,2.717,0.000,0.456
1759018657.160876,81.356,arcade,0.896,64.394,4.215,0.336,0.378,0.000,2.532,0.000,1.162
1759018657.239124,77.866,arcade,0.800,62.132,3.908,0.329,0.414,0.000,2.248,0.000,0.450
1759018657.318203,78.229,arcade,0.971,61.548,4.143,0.333,0.806,0.000,1.901,0.000,0.423
1759018657.396449,77.799,arcade,0.849,62.260,3.821,0.354,0.461,0.000,2.138,0.000,0.468
1759018657.475173,77.859,arcade,0.879,62.791,4.071,0.306,0.451,0.000,1.191,0.000,0.408
1759018657.556562,80.960,arcade,0.889,63.230,4.032,0.555,0.460,0.000,0.824,0.000,3.316
1759018657.639360,82.301,arcade,0.785,64.064,4.146,0.280,0.611,0.000,3.622,0.000,1.215
1759018657.718165,78.075,arcade,0.968,61.145,3.201,0.331,0.558,0.000,3.296,0.000,0.424
1759018657.794553,75.584,arcade,0.866,58.977,3.276,0.329,0.729,0.000,2.919,0.000,0.430
1759018657.874559,79.395,arcade,1.182,62.072,4.088,0.322,0.527,0.000,2.998,0.000,0.407
1759018657.953295,79.197,arcade,1.013,63.575,3.287,0.290,0.391,0.000,2.895,0.000,0.426
1759018658.033214,78.606,arcade,0.922,62.729,3.185,0.267,0.283,0.000,2.734,0.000,0.415
1759018658.111088,77.767,arcade,0.848,60.469,3.774,0.287,0.313,0.000,3.950,0.000,0.396
1759018658.188472,76.819,arcade,0.851,60.890,3.217,0.290,0.692,0.000,2.503,0.000,0.399
1759018658.264598,75.993,arcade,0.800,61.532,3.399,0.290,0.376,0.000,2.021,0.000,0.442
1759018658.340928,75.249,arcade,1.059,60.891,3.312,0.279,0.377,0.000,1.642,0.000,0.417
1759018658.418678,77.495,arcade,0.963,60.353,5.707,0.271,0.372,0.000,1.198,0.000,1.154
