ts,frame_ms,backend,camera_read,pose_infer,draw_camera,draw_pose,draw_rocks,collide,draw_fx,sfx,draw_osd
1759025351.960527,135.726,opencv,1.103,62.048,0.736,1.027,0.609,0.012,55.983,0.000,0.242
1759025352.095543,134.643,opencv,1.121,62.597,0.784,0.986,0.188,0.011,55.620,0.000,0.272
1759025352.172101,76.572,opencv,1.304,59.262,0.880,1.006,0.503,0.011,0.004,0.000,0.206
1759025352.307245,134.802,opencv,1.108,60.677,0.693,1.012,0.237,0.012,53.860,0.000,0.273
1759025352.385162,78.213,opencv,1.092,61.693,0.691,1.458,0.220,0.012,0.005,0.000,0.206
1759025352.524320,138.692,opencv,1.324,62.145,0.653,1.101,0.231,0.012,58.591,0.000,0.272
1759025352.605961,82.007,opencv,1.076,64.817,0.720,1.223,0.212,0.012,0.005,0.000,0.244
1759025352.750726,143.970,opencv,1.048,64.757,0.758,1.135,0.260,0.015,60.176,0.000,0.219
1759025352.833355,82.819,opencv,1.614,65.192,0.669,1.105,0.260,0.015,0.005,0.000,0.247
1759025352.920509,87.415,opencv,1.134,65.212,0.819,1.902,0.732,0.016,0.252,0.000,0.208
1759025353.067890,147.158,opencv,1.123,65.085,0.746,1.302,0.423,0.017,64.339,0.000,0.262
1759025353.153310,85.106,opencv,1.604,67.053,0.667,1.049,0.449,0.012,0.254,0.000,0.241
1759025353.237118,84.075,opencv,1.208,65.705,0.728,1.350,0.236,0.012,0.268,0.000,0.227
1759025353.386276,148.315,opencv,1.283,66.241,0.859,1.009,0.223,0.013,62.551,0.000,0.273
1759025353.472706,86.564,opencv,1.335,68.176,0.653,1.014,0.239,0.013,0.257,0.000,0.819
1759025353.623251,150.288,opencv,1.131,65.741,0.651,1.664,0.244,0.020,64.940,0.000,0.630
1759025353.707696,84.495,opencv,1.181,65.665,0.665,1.711,0.262,0.019,0.220,0.000,0.245
1759025353.792791,84.259,opencv,1.175,65.636,0.738,1.002,0.268,0.014,0.193,0.000,0.338
1759025353.934629,141.986,opencv,1.085,61.990,0.744,1.148,0.277,0.018,62.010,0.000,0.306
1759025354.018701,83.911,opencv,1.801,65.520,0.711,1.097,0.246,0.014,0.120,0.000,0.231
1759025354.101317,82.820,opencv,1.361,64.908,0.664,1.193,0.262,0.014,0.076,0.000,0.240
1759025354.249269,147.255,opencv,1.342,65.542,0.816,1.558,0.256,0.014,62.806,0.000,0.266
