ts,frame_ms,backend,camera_read,pose_infer,draw_camera,draw_pose,draw_rocks,collide,draw_fx,sfx,draw_osd
1759025503.692597,24.993,arcade,0.692,0.004,4.469,0.512,0.337,0.000,0.004,0.000,11.695
1759025503.715573,22.057,arcade,0.989,0.011,4.325,0.445,0.219,0.000,0.004,0.000,10.844
1759025503.736837,21.060,arcade,0.655,0.005,3.973,0.443,0.234,0.000,0.006,0.000,12.470
1759025503.760968,24.085,arcade,0.645,0.005,7.760,0.493,0.238,0.000,0.005,0.000,11.008
1759025503.782826,21.636,arcade,1.087,0.007,6.453,0.421,0.219,0.000,0.003,0.000,9.447
1759025503.804928,21.801,arcade,0.727,0.006,4.388,0.471,0.298,0.000,0.007,0.000,11.943
1759025503.830017,24.351,arcade,0.673,0.004,7.198,0.594,0.230,0.000,0.003,0.000,12.475
1759025503.849628,20.090,arcade,0.648,0.005,5.158,0.519,0.236,0.000,0.004,0.000,9.669
1759025503.873802,23.432,arcade,1.138,0.007,4.893,0.813,0.227,0.000,0.003,0.000,11.952
1759025503.899494,24.655,arcade,0.720,0.006,7.550,0.502,0.216,0.000,0.003,0.000,12.411
1759025503.919148,19.399,arcade,0.641,0.004,4.797,0.487,0.228,0.000,0.005,0.000,9.698
1759025503.973319,53.544,arcade,1.173,0.043,4.070,0.489,0.286,0.000,7.929,0.000,10.215
1759025504.000853,27.243,arcade,0.961,0.007,5.153,0.504,0.302,0.000,3.908,0.000,11.351
1759025504.032093,31.027,arcade,0.710,0.004,5.135,1.465,0.292,0.000,3.058,0.000,15.022
1759025504.058573,25.797,arcade,0.800,0.005,4.237,1.326,0.304,0.000,3.449,0.000,10.684
1759025504.083981,24.859,arcade,0.823,0.006,3.811,0.443,0.284,0.000,3.112,0.000,11.155
1759025504.114142,29.925,arcade,0.752,0.046,5.612,0.937,0.423,0.000,3.537,0.000,10.094
1759025504.141779,26.691,arcade,0.778,0.005,4.720,0.567,0.385,0.000,3.706,0.000,11.331
1759025504.171866,29.526,arcade,0.873,0.006,4.135,0.513,0.746,0.000,3.003,0.000,15.185
1759025504.197298,25.622,arcade,0.778,0.004,4.714,1.047,0.237,0.000,3.145,0.000,10.964
1759025504.223441,25.007,arcade,0.900,0.005,3.771,0.644,0.233,0.000,3.371,0.000,10.520
1759025504.253084,29.177,arcade,2.130,0.006,5.418,0.636,0.221,0.000,3.117,0.000,9.941
1759025504.278406,24.803,arcade,0.959,0.006,4.699,0.860,0.291,0.000,2.880,0.000,9.290
1759025504.308838,29.972,arcade,0.958,0.007,4.530,0.718,0.270,0.000,6.967,0.000,10.497
1759025504.337472,28.228,arcade,0.647,0.004,6.058,0.565,0.233,0.000,3.380,0.000,12.445
1759025504.366107,28.517,arcade,0.789,0.005,4.331,0.569,0.295,0.000,2.077,0.000,11.726
1759025504.394244,27.889,arcade,0.883,0.023,4.719,0.557,0.237,0.000,1.909,0.000,13.587
1759025504.420794,25.884,arcade,0.882,0.006,5.370,0.596,0.233,0.000,1.313,0.000,11.988
1759025504.447954,26.348,arcade,1.097,0.010,3.920,5.160,0.231,0.000,1.154,0.000,9.864
1759025504.474333,26.294,arcade,0.936,0.009,4.881,0.522,0.243,0.000,1.094,0.000,13.126
1759025504.497951,23.022,arcade,0.830,0.005,5.389,0.676,0.241,0.000,0.941,0.000,9.713
1759025504.523538,25.111,arcade,1.162,0.006,4.620,0.735,0.419,0.000,0.448,0.000,9.553
1759025504.549156,24.510,arcade,0.767,0.006,5.630,0.485,0.387,0.000,0.460,0.000,10.626
1759025504.570758,21.951,arcade,0.697,0.004,4.154,0.560,0.305,0.000,0.357,0.000,11.453
1759025504.596179,24.184,arcade,0.671,0.004,4.403,0.520,0.283,0.000,0.004,0.000,10.668
1759025504.619766,23.280,arcade,0.864,0.006,4.819,0.566,0.240,0.000,0.004,0.000,10.899
1759025504.640923,21.021,arcade,0.701,0.005,4.244,0.579,0.229,0.000,0.005,0.000,10.313
1759025504.666081,24.125,arcade,0.721,0.005,6.632,0.513,0.223,0.000,0.005,0.000,11.371
1759025504.687487,22.239,arcade,0.712,0.005,5.079,0.552,0.226,0.000,0.005,0.000,10.376
1759025504.709676,21.822,arcade,1.438,0.009,3.764,0.524,0.225,0.000,0.003,0.000,10.491
1759025504.736845,26.213,arcade,0.843,0.004,7.806,0.624,0.263,0.000,0.007,0.000,11.902
1759025504.760973,23.750,arcade,0.658,0.005,4.627,0.565,0.278,0.000,0.006,0.000,12.227
1759025504.783732,22.261,arcade,0.644,0.004,3.829,0.526,0.285,0.000,0.006,0.000,12.322
1759025504.809342,24.113,arcade,0.969,0.006,4.396,0.568,0.237,0.000,0.005,0.000,10.261
1759025504.832653,23.422,arcade,0.855,0.006,5.489,0.546,0.220,0.000,0.004,0.000,10.147
1759025504.856744,23.183,arcade,0.679,0.005,4.660,0.613,0.327,0.000,0.008,0.000,12.171
1759025504.882858,26.115,arcade,0.778,0.007,4.463,0.595,0.247,0.000,0.003,0.000,11.504
1759025504.906817,23.118,arcade,0.881,0.006,4.034,0.530,0.239,0.000,0.004,0.000,11.746
1759025504.934428,27.474,arcade,0.675,0.004,4.837,0.601,0.320,0.000,0.004,0.000,15.631
1759025504.955017,20.134,arcade,0.937,0.007,4.020,0.551,0.335,0.000,0.004,0.000,9.943
1759025504.976657,21.326,arcade,0.955,0.007,4.656,0.544,0.322,0.000,0.005,0.000,10.230
1759025504.997118,20.368,arcade,0.712,0.005,4.804,0.551,0.374,0.000,0.007,0.000,10.659
1759025505.023538,26.216,arcade,0.853,0.009,4.857,0.545,1.298,0.000,0.004,0.000,11.351
1759025505.047475,23.088,arcade,1.407,0.013,5.275,0.618,0.327,0.000,0.005,0.000,10.895
1759025505.069936,21.309,arcade,0.718,0.005,5.254,0.850,0.418,0.000,0.007,0.000,10.255
1759025505.096356,26.920,arcade,0.788,0.006,5.726,0.599,0.342,0.000,0.004,0.000,12.525
1759025505.117941,20.281,arcade,0.807,0.006,3.464,0.520,0.310,0.000,0.005,0.000,10.913
1759025505.145134,26.768,arcade,0.773,0.004,5.216,0.543,0.320,0.000,0.005,0.000,14.558
1759025505.166705,21.773,arcade,0.826,0.006,5.224,0.541,0.333,0.000,0.004,0.000,10.014
1759025505.189557,21.999,arcade,0.951,0.007,4.315,0.516,0.342,0.000,0.005,0.000,11.251
1759025505.217743,28.221,arcade,0.831,0.005,5.539,0.866,0.500,0.000,0.008,0.000,16.501
1759025505.245880,26.819,arcade,1.124,0.009,3.840,0.543,0.376,0.000,3.392,0.000,10.658
1759025505.274477,28.339,arcade,0.852,0.005,6.573,0.549,0.382,0.000,3.616,0.000,10.870
1759025505.304112,28.824,arcade,0.836,0.006,6.325,2.467,0.376,0.000,3.521,0.000,10.492
1759025505.328776,25.037,arcade,0.886,0.006,5.113,0.509,0.365,0.000,3.001,0.000,10.050
1759025505.359425,29.589,arcade,1.129,0.008,4.700,0.579,0.597,0.000,3.598,0.000,12.957
1759025505.384653,25.521,arcade,0.911,0.011,4.174,0.529,0.379,0.000,3.425,0.000,10.069
1759025505.415303,29.832,arcade,0.828,0.005,6.512,0.664,0.430,0.000,3.240,0.000,12.766
1759025505.443420,27.904,arcade,0.788,0.005,8.638,0.602,0.364,0.000,3.434,0.000,9.657
1759025505.473245,28.884,arcade,0.747,0.007,5.212,0.518,0.369,0.000,3.074,0.000,13.855
1759025505.503121,30.340,arcade,0.849,0.006,5.070,0.626,0.245,0.000,3.058,0.000,14.589
1759025505.530151,26.662,arcade,0.791,0.005,4.065,0.679,0.261,0.000,3.070,0.000,12.792
