ts,frame_ms,backend,camera_read,pose_infer,draw_camera,draw_pose,draw_rocks,collide,draw_fx,sfx,draw_osd
1759326991.824582,25.501,arcade,0.697,0.004,1.783,0.434,0.011,0.000,0.004,0.000,0.950
1759326991.850648,26.542,arcade,0.968,0.009,1.598,0.412,0.015,0.000,0.003,0.000,1.276
1759326991.879736,27.898,arcade,1.017,0.006,1.574,0.474,0.018,0.000,0.007,0.000,1.199
1759326991.905974,26.035,arcade,0.952,0.006,1.467,0.276,0.010,0.000,0.003,0.000,1.027
1759326991.932565,26.463,arcade,0.831,0.006,1.897,0.380,0.016,0.000,0.006,0.000,1.436
1759326991.961139,28.088,arcade,0.830,0.006,1.542,0.379,0.013,0.000,0.005,0.000,1.169
1759326991.989722,28.056,arcade,0.738,0.005,2.228,1.077,0.011,0.000,0.004,0.000,0.948
1759326992.017007,26.363,arcade,0.867,0.004,1.998,0.569,0.017,0.000,0.005,0.000,1.276
1759326992.043913,27.150,arcade,1.248,0.007,1.504,0.471,0.014,0.000,0.005,0.000,1.099
1759326992.070967,26.479,arcade,0.810,0.005,1.536,0.333,0.011,0.000,0.005,0.000,0.145
1759326992.097601,25.347,arcade,0.629,0.003,1.489,0.266,0.010,0.000,0.003,0.000,1.201
1759326992.125222,27.754,arcade,0.777,0.005,3.591,0.509,0.015,0.000,0.006,0.000,1.221
1759326992.155180,28.807,arcade,0.691,0.005,1.450,0.332,0.011,0.000,0.003,0.000,0.926
1759326992.183321,27.700,arcade,0.804,0.004,2.443,0.682,0.022,0.000,0.009,0.000,1.708
1759326992.208432,25.318,arcade,0.826,0.004,2.765,0.333,0.014,0.000,0.004,0.000,0.142
1759326992.234509,25.629,arcade,0.947,0.006,1.455,0.321,0.010,0.000,0.003,0.000,0.973
1759326992.265602,29.920,arcade,0.651,0.004,2.324,0.376,0.013,0.000,0.005,0.000,1.111
1759326992.292986,28.087,arcade,1.267,0.012,3.625,1.057,0.011,0.000,0.005,0.000,0.962
1759326992.319169,25.471,arcade,0.722,0.004,1.554,0.386,0.011,0.000,0.003,0.000,0.979
1759326992.354038,34.121,arcade,1.031,0.006,1.749,0.366,0.012,0.000,0.004,0.000,0.915
1759326992.381078,25.681,arcade,0.837,0.005,2.815,0.327,0.016,0.000,0.009,0.000,1.104
1759326992.406684,25.447,arcade,0.878,0.005,1.485,0.331,0.016,0.000,0.005,0.000,0.949
1759326992.434794,27.038,arcade,0.853,0.005,1.517,0.734,0.012,0.000,0.005,0.000,1.101
1759326992.461872,27.574,arcade,0.747,0.005,2.983,0.371,0.018,0.000,0.005,0.000,0.178
1759326992.488947,26.136,arcade,0.763,0.006,1.492,0.401,0.012,0.000,0.004,0.000,0.134
1759326992.514664,25.061,arcade,0.708,0.005,1.510,0.347,0.011,0.000,0.004,0.000,0.983
1759326992.542742,27.340,arcade,1.170,0.007,2.832,0.347,0.014,0.000,0.005,0.000,1.226
1759326992.568303,25.556,arcade,0.731,0.004,1.610,0.359,0.011,0.000,0.004,0.000,0.960
1759326992.597465,28.179,arcade,1.016,0.007,1.840,0.552,0.013,0.000,0.004,0.000,1.203
