ts,frame_ms,backend,camera_read,pose_infer,draw_camera,draw_pose,draw_rocks,collide,draw_fx,sfx,draw_osd
1758725601.282866,56.835,arcade,1.022,41.685,3.554,0.372,0.288,0.000,0.003,0.000,0.900
1758725601.341637,57.533,arcade,0.914,41.910,4.018,0.348,0.299,0.000,0.003,0.000,1.110
1758725601.397976,55.603,arcade,1.039,40.549,4.234,0.393,0.303,0.000,0.003,0.000,0.120
1758725601.455189,56.846,arcade,1.078,41.568,3.302,0.377,0.395,0.000,0.003,0.000,0.926
1758725601.513373,57.397,arcade,0.935,42.828,3.488,0.402,0.295,0.000,0.003,0.000,0.111
1758725601.572314,59.271,arcade,1.058,43.886,4.462,0.420,0.317,0.000,0.003,0.000,0.122
1758725601.632550,59.612,arcade,1.032,43.954,3.231,0.379,0.565,0.000,0.004,0.000,1.085
1758725601.691908,58.466,arcade,1.291,43.732,3.238,0.375,0.564,0.000,0.004,0.000,0.118
1758725601.750563,58.857,arcade,0.938,44.021,3.273,0.401,0.397,0.000,0.004,0.000,0.118
1758725601.812114,60.035,arcade,0.996,44.879,3.347,0.377,0.398,0.000,0.005,0.000,0.390
1758725601.871927,60.190,arcade,1.019,43.436,4.056,0.474,0.394,0.000,0.003,0.000,1.279
1758725601.929108,57.249,arcade,1.157,42.260,3.589,0.406,0.433,0.000,0.005,0.000,0.172
1758725601.987126,55.980,arcade,1.304,40.998,3.817,0.385,0.401,0.000,0.003,0.000,0.119
1758725602.046126,58.896,arcade,1.089,42.708,3.980,0.348,0.369,0.000,0.003,0.000,0.884
1758725602.104655,58.490,arcade,0.983,43.517,3.655,0.331,0.414,0.000,0.003,0.000,0.929
1758725602.163399,57.290,arcade,1.664,42.371,3.430,0.406,0.399,0.000,0.003,0.000,0.117
1758725602.221648,58.849,arcade,1.113,43.589,3.130,0.323,0.384,0.000,0.003,0.000,1.060
1758725602.280853,57.834,arcade,1.121,42.072,3.600,0.319,0.398,0.000,0.003,0.000,0.938
1758725602.337119,56.007,arcade,1.135,41.436,3.181,0.330,0.394,0.000,0.003,0.000,0.115
1758725602.396410,58.846,arcade,1.158,43.050,3.466,0.314,0.395,0.000,0.003,0.000,0.889
1758725602.455873,58.810,arcade,0.967,42.869,3.192,0.314,0.386,0.000,0.003,0.000,0.110
1758725602.513131,57.250,arcade,0.975,42.436,3.752,0.435,0.400,0.000,0.004,0.000,0.116
1758725602.572992,59.323,arcade,0.910,43.753,4.471,0.327,0.504,0.000,0.003,0.000,0.115
1758725602.632208,59.294,arcade,1.116,43.579,3.537,0.588,0.509,0.000,0.003,0.000,0.120
1758725602.693467,60.171,arcade,1.138,42.376,4.310,0.427,1.332,0.000,0.005,0.000,1.175
1758725602.751644,58.334,arcade,1.421,42.449,3.495,0.308,0.863,0.000,0.003,0.000,0.117
1758725602.808370,55.914,arcade,1.071,41.223,3.397,0.342,0.694,0.000,0.004,0.000,0.122
1758725602.867071,58.758,arcade,1.197,42.348,3.228,0.311,0.522,0.000,0.003,0.000,0.955
1758725602.925268,57.516,arcade,1.040,42.325,3.313,0.291,0.427,0.000,0.002,0.000,0.824
1758725602.981944,55.768,arcade,0.999,40.744,3.095,0.309,0.577,0.000,0.003,0.000,1.092
1758725603.039708,56.892,arcade,1.399,42.419,3.128,0.299,0.432,0.000,0.004,0.000,0.125
1758725603.096931,56.962,arcade,0.956,41.544,3.765,0.332,0.487,0.000,0.003,0.000,0.913
1758725603.153030,55.920,arcade,1.036,41.723,3.372,0.344,0.348,0.000,0.003,0.000,0.106
1758725603.211953,58.431,arcade,1.198,43.131,4.027,0.373,0.738,0.000,0.004,0.000,0.117
1758725603.268579,56.229,arcade,0.885,41.717,3.419,0.353,0.402,0.000,0.003,0.000,0.121
1758725603.326659,58.054,arcade,1.150,42.292,3.452,0.332,0.402,0.000,0.003,0.000,1.014
1758725603.386102,59.147,arcade,1.020,43.374,3.472,0.336,0.475,0.000,0.003,0.000,0.890
1758725603.445376,58.493,arcade,1.093,43.769,3.331,0.330,0.503,0.000,0.004,0.000,0.116
1758725603.503495,57.403,arcade,1.008,41.948,4.252,0.328,0.469,0.000,0.003,0.000,0.183
1758725603.560759,56.859,arcade,0.914,42.759,3.217,0.328,0.486,0.000,0.003,0.000,0.116
1758725603.618537,58.046,arcade,1.273,43.107,3.255,0.498,0.452,0.000,0.003,0.000,0.112
1758725603.676880,57.356,arcade,1.019,42.603,3.456,0.334,0.409,0.000,0.003,0.000,0.114
1758725603.735018,57.918,arcade,1.195,42.724,3.719,0.339,0.396,0.000,0.004,0.000,0.115
1758725603.792632,56.823,arcade,1.045,41.694,3.385,0.317,0.366,0.000,0.003,0.000,0.107
